,dataset,#teams,#skills,#experts
0,2,4,[s1-s17],[m0-m2-m3-m5]
0,3,3,[s1-s3-s17],[m0-m1-m5]
0,3,3,[s3-s4-s9],[m0-m1-m4]
0,1,3,[s0],[m31-m42-m50]
0,2,3,[s3-s4],[m0-m1-m5]
0,3,5,[s1-s3-s17],[m0-m2-m3-m8-m9]
0,1,3,[s14],[m0-m1-m4]
0,3,3,[s1-s3-s17],[m0-m8-m11]
0,5,17,[s3-s4-s10-s14-s15],[m39-m40-m41-m43-m44-m45-m46-m53-m54-m59-m60-m61-m63-m65-m66-m67-m76]
0,1,4,[s11],[m0-m31-m42-m50]
0,1,3,[s1],[m7-m8-m9]
28,1,3,[s11],[m0-m42-m50]
0,2,3,[s1-s3],[m0-m2-m8]
0,1,3,[s9],[m31-m42-m50]
52,3,3,[s1-s3-s17],[m0-m1-m10]
0,2,5,[s3-s14],[m33-m51-m54-m65-m66]
0,1,3,[s10],[m0-m42-m50]
0,1,4,[s1],[m0-m2-m3-m10]
29,1,3,[s4],[m0-m2-m3]
71,1,4,[s1],[m0-m1-m4-m14]
32,2,3,[s1-s3],[m0-m1-m10]
0,2,3,[s3-s10],[m2-m3-m5]
0,5,12,[s3-s4-s10-s14-s15],[m39-m40-m41-m43-m45-m53-m54-m63-m65-m66-m74-m77]
83,2,4,[s1-s3],[m0-m2-m3-m9]
0,3,3,[s1-s3-s4],[m0-m1-m5]
0,5,14,[s3-s4-s10-s14-s15],[m39-m46-m53-m54-m59-m61-m63-m65-m66-m67-m73-m74-m76-m77]
0,3,3,[s4-s14-s15],[m0-m42-m50]
0,2,3,[s1-s17],[m2-m3-m8]
0,4,4,[s0-s1-s10-s17],[m0-m1-m42-m50]
30,3,3,[s1-s3-s4],[m0-m1-m4]
0,2,3,[s1-s17],[m2-m8-m9]
21,2,3,[s3-s4],[m31-m42-m50]
212,1,3,[s1],[m0-m42-m50]
0,1,3,[s1],[m0-m1-m5]
0,1,3,[s4],[m0-m42-m50]
0,2,4,[s3-s10],[m0-m1-m2-m4]
0,2,3,[s3-s15],[m31-m42-m50]
0,4,3,[s3-s11-s14-s15],[m0-m42-m50]
0,3,3,[s1-s11-s17],[m31-m42-m50]
0,1,3,[s10],[m31-m42-m50]
0,5,21,[s3-s4-s10-s14-s15],[m39-m40-m41-m45-m53-m54-m58-m59-m61-m63-m64-m65-m66-m67-m71-m73-m76-m77-m78-m79-m80]
0,6,3,[s0-s1-s10-s11-s14-s15],[m0-m42-m50]
0,3,4,[s1-s3-s17],[m0-m2-m3-m21]
0,2,4,[s1-s17],[m0-m3-m5-m9]
0,1,6,[s1],[m0-m2-m3-m5-m8-m9]
0,1,5,[s1],[m0-m2-m3-m9-m21]
0,3,15,[s3-s14-s15],[m40-m41-m43-m44-m45-m54-m60-m61-m62-m63-m64-m65-m66-m69-m77]
0,2,5,[s3-s15],[m33-m44-m53-m54-m66]
31,2,4,[s1-s17],[m0-m2-m3-m9]
62,2,3,[s5-s10],[m0-m1-m4]
0,2,6,[s1-s17],[m0-m1-m2-m5-m9-m10]
0,3,3,[s3-s5-s10],[m2-m3-m5]
0,3,8,[s3-s14-s15],[m54-m64-m65-m66-m69-m73-m74-m78]
0,2,3,[s3-s11],[m31-m42-m50]
0,3,3,[s0-s1-s17],[m0-m42-m50]
0,3,3,[s3-s9-s13],[m0-m1-m4]
0,3,3,[s1-s3-s17],[m3-m7-m9]
0,3,4,[s1-s3-s17],[m0-m1-m2-m14]
0,2,3,[s1-s3],[m1-m4-m21]
0,2,5,[s3-s14],[m40-m43-m44-m46-m66]
41,2,4,[s1-s3],[m0-m1-m7-m9]
0,3,3,[s3-s4-s11],[m31-m42-m50]
61,8,3,[s0-s1-s3-s5-s10-s14-s15-s17],[m0-m8-m14]
0,5,18,[s3-s4-s10-s14-s15],[m39-m40-m41-m43-m44-m45-m46-m53-m54-m59-m60-m61-m63-m65-m66-m67-m73-m76]
0,4,14,[s3-s10-s14-s15],[m39-m40-m45-m51-m54-m58-m59-m63-m65-m66-m67-m73-m76-m80]
0,4,13,[s3-s4-s14-s15],[m39-m46-m53-m54-m59-m63-m65-m66-m67-m68-m73-m74-m76]
32,2,3,[s1-s3],[m0-m1-m10]
0,1,6,[s4],[m16-m17-m18-m20-m27-m55]
0,3,3,[s0-s12-s14],[m38-m42-m50]
0,5,18,[s3-s4-s10-s14-s15],[m39-m40-m44-m46-m51-m53-m54-m59-m60-m63-m65-m66-m67-m68-m73-m74-m76-m77]
33,1,3,[s1],[m0-m1-m9]
16,1,3,[s10],[m38-m42-m50]
0,3,4,[s3-s4-s8],[m0-m31-m42-m50]
0,3,3,[s1-s5-s10],[m0-m2-m3]
0,3,3,[s1-s3-s11],[m0-m5-m21]
154,1,3,[s17],[m0-m1-m4]
0,3,5,[s1-s3-s17],[m0-m5-m8-m9-m10]
34,3,4,[s1-s10-s17],[m0-m31-m42-m50]
0,3,4,[s1-s4-s17],[m0-m1-m2-m3]
0,2,5,[s3-s14],[m44-m53-m58-m59-m74]
0,2,3,[s1-s16],[m0-m9-m11]
0,1,3,[s4],[m0-m1-m11]
0,1,4,[s3],[m53-m54-m66-m73]
0,5,16,[s3-s4-s10-s14-s15],[m39-m40-m45-m46-m53-m54-m61-m63-m64-m65-m66-m67-m69-m74-m76-m80]
0,3,3,[s0-s3-s4],[m31-m42-m50]
151,1,4,[s1],[m81-m82-m83-m84]
0,4,3,[s3-s4-s14-s15],[m31-m42-m50]
0,4,3,[s3-s8-s14-s15],[m0-m1-m10]
0,4,3,[s0-s1-s3-s17],[m0-m9-m10]
0,2,3,[s3-s17],[m0-m1-m5]
0,3,3,[s0-s1-s3],[m0-m1-m5]
190,1,3,[s3],[m0-m1-m2]
0,5,16,[s3-s4-s10-s14-s15],[m39-m40-m44-m45-m53-m54-m61-m63-m65-m66-m67-m73-m76-m77-m78-m79]
0,2,4,[s1-s3],[m0-m1-m4-m21]
0,3,4,[s1-s11-s17],[m31-m38-m42-m50]
0,2,4,[s1-s17],[m0-m1-m2-m8]
35,6,4,[s1-s3-s4-s11-s14-s15],[m0-m31-m42-m50]
0,5,19,[s3-s4-s10-s14-s15],[m39-m40-m44-m45-m53-m54-m59-m63-m65-m66-m67-m69-m70-m73-m74-m76-m77-m80-m85]
0,2,3,[s11-s15],[m31-m42-m50]
184,8,3,[s0-s1-s3-s8-s10-s12-s15-s17],[m0-m5-m21]
36,4,3,[s0-s1-s3-s4],[m0-m1-m4]
0,2,3,[s10-s11],[m0-m42-m50]
0,4,4,[s1-s3-s4-s11],[m0-m1-m3-m4]
0,1,8,[s4],[m12-m17-m18-m20-m22-m24-m27-m55]
0,5,14,[s3-s4-s10-s14-s15],[m39-m40-m44-m45-m53-m54-m61-m63-m65-m66-m67-m68-m69-m73]
55,2,3,[s3-s8],[m0-m2-m3]
0,1,4,[s17],[m0-m2-m3-m10]
16,1,3,[s10],[m38-m42-m50]
0,2,3,[s4-s10],[m0-m2-m10]
0,1,3,[s17],[m31-m42-m50]
0,2,4,[s3-s17],[m0-m31-m42-m50]
0,5,5,[s0-s1-s3-s10-s17],[m0-m1-m31-m42-m50]
0,4,3,[s1-s3-s4-s17],[m0-m42-m50]
0,2,4,[s1-s17],[m0-m1-m7-m9]
0,2,3,[s3-s17],[m0-m1-m4]
0,3,5,[s3-s4-s8],[m39-m44-m45-m65-m66]
0,5,13,[s3-s4-s10-s14-s15],[m34-m39-m43-m44-m45-m53-m54-m59-m60-m63-m66-m67-m76]
0,5,3,[s0-s3-s4-s14-s16],[m31-m42-m50]
0,4,3,[s0-s1-s3-s11],[m38-m42-m50]
37,2,3,[s1-s17],[m0-m1-m4]
0,4,11,[s3-s10-s14-s15],[m40-m51-m54-m58-m59-m63-m65-m66-m67-m76-m80]
10,3,3,[s0-s1-s3],[m0-m1-m4]
0,2,4,[s4-s11],[m0-m31-m42-m50]
0,1,4,[s11],[m0-m1-m42-m50]
0,1,3,[s4],[m0-m14-m50]
0,4,3,[s1-s3-s4-s15],[m0-m1-m5]
0,2,3,[s1-s17],[m0-m10-m86]
38,1,3,[s4],[m31-m42-m50]
0,3,4,[s1-s4-s11],[m0-m31-m42-m50]
0,3,10,[s3-s14-s15],[m39-m40-m44-m45-m46-m51-m54-m59-m65-m70]
0,5,12,[s3-s4-s10-s14-s15],[m39-m40-m43-m45-m53-m54-m59-m60-m63-m66-m67-m71]
23,2,4,[s1-s17],[m0-m31-m42-m50]
0,1,3,[s3],[m1-m42-m50]
39,1,3,[s1],[m38-m42-m50]
79,2,3,[s3-s11],[m38-m42-m50]
0,2,3,[s1-s14],[m31-m42-m50]
0,4,3,[s1-s3-s4-s8],[m0-m2-m3]
0,2,3,[s3-s8],[m31-m42-m50]
0,4,4,[s1-s3-s4-s17],[m2-m3-m7-m9]
0,6,3,[s1-s3-s10-s11-s14-s15],[m0-m1-m10]
0,4,3,[s1-s3-s8-s17],[m0-m1-m4]
0,2,5,[s1-s3],[m0-m1-m2-m10-m11]
0,1,3,[s15],[m31-m42-m50]
0,3,3,[s1-s4-s11],[m31-m42-m50]
0,1,3,[s17],[m2-m3-m9]
0,2,5,[s1-s17],[m0-m1-m4-m5-m9]
0,2,3,[s4-s11],[m38-m42-m50]
0,2,7,[s3-s14],[m33-m44-m45-m54-m59-m65-m66]
0,3,4,[s3-s4-s11],[m0-m31-m42-m50]
0,6,3,[s1-s3-s4-s9-s14-s15],[m0-m1-m4]
0,4,3,[s0-s1-s3-s11],[m0-m42-m50]
23,2,4,[s1-s17],[m0-m31-m42-m50]
0,3,4,[s1-s3-s17],[m0-m1-m2-m4]
0,1,3,[s8],[m0-m1-m4]
0,1,11,[s4],[m17-m18-m20-m22-m23-m24-m27-m28-m32-m37-m55]
0,2,3,[s1-s3],[m0-m10-m14]
0,2,4,[s3-s4],[m0-m1-m4-m10]
0,2,3,[s1-s3],[m0-m9-m11]
0,4,3,[s3-s4-s9-s13],[m0-m1-m10]
0,2,3,[s3-s4],[m0-m12-m13]
0,1,4,[s11],[m0-m38-m42-m50]
0,1,4,[s1],[m31-m38-m42-m50]
0,2,5,[s1-s3],[m0-m1-m2-m3-m21]
0,2,3,[s0-s3],[m31-m42-m50]
0,4,4,[s0-s1-s3-s4],[m0-m1-m4-m5]
40,2,3,[s1-s11],[m38-m42-m50]
0,2,5,[s1-s17],[m0-m31-m38-m42-m50]
0,3,4,[s1-s9-s17],[m0-m1-m4-m10]
0,3,4,[s3-s4-s14],[m0-m31-m42-m50]
0,4,13,[s3-s4-s14-s15],[m39-m40-m45-m53-m54-m61-m63-m65-m66-m67-m73-m74-m76]
0,2,4,[s1-s8],[m0-m2-m3-m21]
0,2,3,[s3-s10],[m31-m42-m50]
0,2,3,[s1-s8],[m0-m2-m3]
0,3,3,[s3-s9-s15],[m31-m42-m50]
0,2,3,[s1-s17],[m2-m3-m5]
168,2,3,[s1-s17],[m0-m5-m9]
0,4,4,[s4-s11-s15-s17],[m0-m31-m42-m50]
209,1,4,[s4],[m0-m38-m42-m50]
0,2,4,[s0-s1],[m0-m1-m4-m10]
0,4,4,[s1-s3-s4-s11],[m0-m38-m42-m50]
0,2,5,[s3-s10],[m0-m1-m5-m10-m21]
0,1,7,[s4],[m6-m18-m20-m22-m24-m27-m35]
0,5,3,[s0-s1-s3-s12-s17],[m0-m2-m3]
0,1,3,[s10],[m0-m31-m50]
0,1,4,[s10],[m0-m31-m42-m50]
0,1,18,[s3],[m33-m39-m41-m43-m45-m51-m53-m54-m58-m62-m64-m65-m66-m72-m74-m77-m79-m80]
0,7,3,[s0-s1-s3-s10-s12-s14-s17],[m0-m1-m9]
0,1,4,[s11],[m31-m38-m42-m50]
0,4,3,[s1-s2-s3-s4],[m31-m42-m50]
0,5,14,[s3-s4-s10-s14-s15],[m39-m40-m41-m45-m53-m54-m60-m61-m63-m65-m66-m71-m77-m80]
0,7,3,[s1-s3-s4-s9-s14-s15-s17],[m0-m1-m4]
0,2,3,[s1-s17],[m2-m3-m10]
0,1,5,[s8],[m0-m10-m31-m42-m50]
0,3,3,[s4-s11-s14],[m31-m42-m50]
0,2,4,[s1-s17],[m0-m1-m4-m21]
0,2,4,[s1-s17],[m2-m3-m9-m14]
0,3,10,[s3-s14-s15],[m51-m54-m61-m65-m66-m69-m72-m73-m74-m78]
165,2,3,[s1-s3],[m2-m3-m21]
0,2,4,[s1-s17],[m0-m1-m4-m5]
0,2,3,[s1-s3],[m0-m3-m8]
0,1,4,[s17],[m0-m2-m9-m10]
0,1,3,[s8],[m0-m1-m10]
0,4,3,[s1-s3-s4-s14],[m31-m42-m50]
0,2,4,[s1-s17],[m0-m7-m8-m9]
0,1,4,[s4],[m18-m27-m32-m35]
0,2,7,[s3-s15],[m40-m43-m46-m53-m54-m65-m66]
196,1,6,[s4],[m18-m19-m20-m27-m32-m35]
0,4,3,[s0-s3-s4-s11],[m38-m42-m50]
0,6,3,[s0-s1-s3-s5-s10-s17],[m0-m1-m9]
0,1,3,[s8],[m0-m10-m50]
0,1,4,[s4],[m0-m31-m42-m50]
0,2,3,[s1-s17],[m0-m2-m14]
0,4,3,[s1-s3-s4-s6],[m31-m42-m50]
0,3,3,[s4-s14-s15],[m31-m42-m50]
0,2,5,[s1-s17],[m0-m2-m3-m9-m14]
0,4,3,[s1-s3-s5-s17],[m0-m2-m3]
0,2,5,[s1-s3],[m0-m1-m4-m7-m9]
0,1,10,[s4],[m6-m12-m13-m16-m17-m18-m20-m22-m24-m27]
41,2,4,[s1-s3],[m0-m1-m7-m9]
0,3,4,[s1-s3-s4],[m0-m1-m2-m3]
0,1,3,[s8],[m31-m42-m50]
0,2,7,[s3-s14],[m33-m41-m44-m45-m54-m65-m66]
0,2,4,[s3-s4],[m0-m38-m42-m50]
0,3,3,[s1-s5-s11],[m31-m42-m50]
80,1,4,[s1],[m0-m31-m42-m50]
0,1,3,[s10],[m0-m5-m10]
0,2,3,[s3-s17],[m0-m1-m9]
0,4,3,[s4-s10-s11-s17],[m31-m42-m50]
0,2,11,[s3-s10],[m39-m43-m44-m45-m54-m59-m65-m66-m67-m70-m74]
0,2,3,[s5-s10],[m1-m2-m3]
0,10,3,[s0-s1-s3-s5-s9-s10-s12-s14-s15-s17],[m0-m1-m9]
0,3,7,[s10-s14-s15],[m39-m40-m43-m54-m58-m65-m66]
0,2,13,[s1-s4],[m6-m16-m17-m18-m19-m20-m22-m24-m26-m27-m32-m37-m47]
0,4,3,[s1-s4-s11-s17],[m0-m38-m50]
0,2,3,[s1-s4],[m38-m42-m50]
0,2,5,[s1-s3],[m0-m3-m5-m7-m9]
0,3,5,[s1-s3-s17],[m0-m1-m2-m3-m9]
0,2,4,[s1-s17],[m0-m1-m5-m8]
0,2,3,[s3-s4],[m0-m1-m10]
8,1,3,[s1],[m0-m5-m9]
0,6,3,[s0-s1-s2-s3-s4-s8],[m0-m1-m4]
119,1,3,[s1],[m0-m1-m21]
42,1,5,[s1],[m0-m2-m3-m8-m9]
0,5,12,[s3-s4-s10-s14-s15],[m39-m44-m45-m53-m54-m61-m63-m65-m66-m69-m73-m76]
0,3,4,[s0-s1-s17],[m0-m31-m42-m50]
0,1,8,[s4],[m17-m18-m19-m20-m24-m26-m27-m47]
0,1,4,[s8],[m0-m2-m3-m8]
0,4,3,[s1-s3-s8-s17],[m0-m2-m14]
46,1,3,[s1],[m75-m86-m90]
0,1,4,[s1],[m0-m75-m86-m91]
45,1,4,[s4],[m81-m82-m83-m92]
0,2,3,[s1-s11],[m0-m1-m10]
50,1,5,[s4],[m81-m82-m83-m84-m92]
155,1,6,[s1],[m75-m86-m87-m91-m93-m94]
0,5,3,[s3-s10-s11-s14-s15],[m31-m42-m50]
0,1,10,[s4],[m17-m18-m19-m20-m22-m27-m32-m35-m48-m55]
0,3,14,[s3-s4-s15],[m33-m45-m51-m53-m54-m60-m62-m66-m69-m73-m78-m79-m80-m95]
43,3,4,[s1-s3-s17],[m0-m2-m3-m10]
0,1,4,[s1],[m88-m89-m96-m97]
0,3,3,[s3-s4-s10],[m0-m3-m5]
48,1,7,[s1],[m75-m88-m89-m91-m93-m94-m98]
0,1,5,[s1],[m75-m86-m91-m93-m94]
217,1,6,[s4],[m12-m13-m16-m17-m23-m24]
53,1,4,[s1],[m1-m2-m3-m21]
0,1,3,[s10],[m10-m11-m21]
0,1,9,[s1],[m75-m83-m86-m89-m90-m91-m93-m99-m100]
0,2,4,[s1-s17],[m0-m1-m3-m11]
0,3,4,[s1-s3-s17],[m0-m1-m9-m42]
0,4,3,[s1-s4-s11-s17],[m0-m42-m50]
0,6,3,[s1-s3-s4-s14-s15-s17],[m0-m42-m50]
0,2,3,[s1-s11],[m0-m1-m14]
0,1,4,[s4],[m6-m18-m19-m37]
0,1,12,[s4],[m17-m18-m19-m20-m22-m23-m25-m27-m32-m35-m37-m55]
57,1,7,[s1],[m75-m86-m88-m89-m91-m94-m96]
0,2,5,[s1-s17],[m0-m1-m2-m3-m10]
0,6,3,[s1-s3-s4-s8-s10-s11],[m0-m2-m3]
112,1,7,[s1],[m83-m89-m90-m91-m93-m94-m101]
0,4,4,[s1-s3-s4-s17],[m0-m2-m3-m10]
116,2,3,[s1-s11],[m0-m42-m50]
0,1,13,[s4],[m6-m17-m18-m19-m20-m22-m27-m28-m32-m35-m37-m47-m49]
85,1,4,[s4],[m81-m83-m84-m92]
109,1,4,[s1],[m75-m87-m90-m102]
0,2,4,[s3-s4],[m0-m1-m42-m50]
0,2,12,[s3-s14],[m33-m44-m45-m51-m54-m65-m66-m67-m72-m73-m74-m78]
0,3,4,[s3-s11-s14],[m0-m31-m42-m50]
0,2,14,[s1-s4],[m6-m12-m16-m17-m18-m19-m20-m22-m23-m24-m27-m32-m48-m55]
0,2,3,[s1-s4],[m0-m1-m2]
0,3,3,[s3-s14-s15],[m15-m34-m52]
0,4,4,[s1-s3-s4-s17],[m0-m1-m5-m9]
0,2,15,[s3-s15],[m33-m51-m53-m54-m60-m62-m63-m66-m69-m73-m77-m78-m79-m80-m95]
0,5,3,[s1-s3-s10-s11-s17],[m0-m1-m14]
0,3,4,[s1-s3-s4],[m0-m31-m42-m50]
0,3,3,[s1-s2-s3],[m0-m1-m9]
0,1,11,[s4],[m6-m17-m18-m19-m20-m27-m32-m35-m36-m37-m49]
0,2,3,[s1-s8],[m0-m1-m10]
107,1,7,[s1],[m75-m86-m88-m89-m94-m96-m98]
110,1,3,[s1],[m75-m90-m91]
0,3,4,[s3-s4-s17],[m0-m1-m2-m3]
142,1,3,[s4],[m81-m83-m92]
0,3,3,[s1-s3-s17],[m2-m5-m9]
0,4,12,[s3-s4-s8-s15],[m39-m40-m43-m44-m45-m46-m53-m54-m65-m66-m67-m73]
64,1,7,[s1],[m83-m90-m93-m96-m99-m100-m101]
0,3,3,[s1-s3-s8],[m0-m1-m2]
0,1,3,[s3],[m0-m10-m14]
67,1,3,[s1],[m2-m3-m21]
0,4,12,[s3-s4-s10-s15],[m39-m40-m53-m54-m65-m66-m67-m69-m73-m74-m76-m78]
99,1,4,[s1],[m89-m93-m99-m100]
0,3,5,[s1-s3-s17],[m0-m1-m2-m3-m5]
0,1,12,[s3],[m39-m45-m53-m54-m65-m66-m71-m73-m74-m76-m77-m78]
0,2,4,[s0-s3],[m0-m1-m10-m11]
0,2,3,[s1-s17],[m0-m1-m8]
51,1,3,[s1],[m1-m2-m3]
0,5,4,[s3-s4-s10-s14-s15],[m45-m73-m74-m77]
54,1,3,[s4],[m82-m83-m92]
44,2,3,[s3-s4],[m0-m42-m50]
0,3,4,[s1-s3-s17],[m0-m1-m3-m14]
0,2,4,[s1-s3],[m0-m1-m2-m10]
0,3,3,[s2-s3-s4],[m0-m2-m3]
45,1,4,[s4],[m81-m82-m83-m92]
88,1,4,[s4],[m82-m83-m84-m92]
0,5,3,[s1-s3-s4-s8-s11],[m0-m42-m50]
0,4,3,[s1-s3-s8-s17],[m1-m2-m3]
46,1,3,[s1],[m75-m86-m90]
0,2,9,[s1-s4],[m17-m18-m19-m20-m26-m27-m36-m47-m49]
47,2,4,[s1-s3],[m0-m2-m3-m10]
0,1,4,[s1],[m0-m1-m8-m10]
73,6,3,[s0-s1-s3-s5-s10-s17],[m0-m8-m14]
0,5,16,[s3-s4-s10-s14-s15],[m39-m40-m46-m53-m54-m59-m61-m63-m65-m66-m67-m73-m74-m76-m77-m78]
0,3,4,[s1-s3-s17],[m0-m1-m2-m21]
0,3,3,[s1-s3-s4],[m0-m1-m3]
143,1,4,[s1],[m75-m86-m87-m90]
48,1,7,[s1],[m75-m88-m89-m91-m93-m94-m98]
49,3,3,[s1-s3-s17],[m0-m2-m3]
0,3,3,[s3-s5-s10],[m0-m42-m50]
81,1,3,[s4],[m83-m84-m92]
0,2,7,[s1-s4],[m17-m18-m19-m20-m22-m25-m27]
0,2,21,[s3-s4],[m39-m41-m44-m51-m53-m54-m58-m59-m60-m62-m63-m66-m67-m69-m72-m74-m76-m77-m79-m80-m95]
0,3,4,[s1-s3-s4],[m0-m1-m14-m21]
50,1,5,[s4],[m81-m82-m83-m84-m92]
0,5,3,[s4-s9-s11-s14-s15],[m31-m42-m50]
0,4,7,[s1-s3-s4-s17],[m0-m1-m2-m3-m8-m10-m14]
144,3,9,[s3-s14-s15],[m39-m40-m41-m54-m65-m66-m73-m74-m76]
0,1,8,[s4],[m18-m19-m20-m27-m28-m29-m32-m47]
0,4,4,[s3-s4-s14-s15],[m0-m31-m42-m50]
0,3,3,[s1-s4-s17],[m0-m42-m50]
0,6,3,[s1-s2-s3-s4-s10-s11],[m0-m38-m50]
205,1,3,[s1],[m0-m14-m21]
123,1,5,[s1],[m75-m89-m93-m97-m100]
0,2,5,[s1-s17],[m0-m1-m2-m3-m8]
0,2,10,[s1-s4],[m13-m17-m18-m19-m20-m22-m27-m29-m36-m48]
0,1,6,[s3],[m39-m44-m54-m63-m65-m66]
0,1,4,[s1],[m90-m91-m100-m102]
45,1,4,[s4],[m81-m82-m83-m92]
0,6,3,[s0-s1-s3-s4-s8-s10],[m0-m1-m5]
74,1,4,[s1],[m75-m87-m90-m91]
58,3,3,[s1-s4-s11],[m0-m42-m50]
75,1,9,[s1],[m83-m90-m91-m93-m94-m96-m99-m100-m102]
70,1,5,[s1],[m75-m86-m87-m90-m91]
0,2,4,[s1-s3],[m0-m1-m2-m3]
0,3,4,[s1-s3-s17],[m0-m2-m5-m10]
0,1,3,[s8],[m0-m2-m3]
51,1,3,[s1],[m1-m2-m3]
0,5,22,[s3-s4-s10-s14-s15],[m39-m40-m41-m53-m54-m58-m62-m63-m65-m66-m67-m69-m71-m72-m73-m74-m76-m77-m79-m80-m85-m95]
0,1,3,[s18],[m31-m42-m50]
0,4,3,[s1-s8-s10-s11],[m0-m42-m50]
52,3,3,[s1-s3-s17],[m0-m1-m10]
63,1,3,[s1],[m88-m96-m97]
0,2,8,[s3-s14],[m39-m40-m54-m65-m66-m69-m74-m77]
0,2,3,[s1-s17],[m0-m2-m31]
0,1,4,[s17],[m0-m2-m3-m8]
148,1,3,[s4],[m0-m1-m3]
0,1,4,[s10],[m0-m2-m3-m5]
0,2,3,[s1-s17],[m0-m1-m2]
0,1,3,[s4],[m10-m42-m50]
222,3,5,[s1-s3-s17],[m0-m1-m2-m3-m21]
82,1,11,[s1],[m83-m86-m87-m90-m91-m93-m94-m96-m99-m100-m102]
0,2,3,[s1-s4],[m0-m1-m10]
0,3,3,[s1-s10-s11],[m0-m42-m50]
0,2,4,[s3-s8],[m0-m8-m42-m50]
0,1,3,[s10],[m0-m2-m3]
133,1,4,[s1],[m75-m86-m90-m91]
0,5,12,[s3-s4-s10-s14-s15],[m39-m40-m44-m45-m53-m54-m61-m63-m65-m66-m69-m73]
0,2,3,[s1-s17],[m0-m3-m8]
0,2,5,[s3-s15],[m39-m54-m65-m66-m68]
0,3,5,[s1-s3-s17],[m0-m1-m2-m9-m14]
0,2,4,[s9-s13],[m0-m1-m2-m3]
0,1,11,[s4],[m17-m18-m19-m20-m26-m27-m29-m30-m35-m48-m55]
0,3,3,[s0-s1-s11],[m31-m42-m50]
0,1,3,[s1],[m1-m4-m9]
0,2,3,[s3-s8],[m0-m1-m8]
53,1,4,[s1],[m1-m2-m3-m21]
194,2,4,[s1-s3],[m0-m1-m4-m9]
0,1,3,[s1],[m0-m3-m8]
200,2,3,[s1-s17],[m1-m2-m3]
54,1,3,[s4],[m82-m83-m92]
76,1,3,[s1],[m75-m86-m91]
84,1,3,[s1],[m83-m100-m103]
0,2,4,[s8-s17],[m0-m1-m10-m14]
55,2,3,[s3-s8],[m0-m2-m3]
223,2,11,[s3-s4],[m6-m12-m13-m16-m17-m18-m19-m20-m22-m24-m27]
0,1,3,[s1],[m2-m3-m7]
0,1,4,[s11],[m0-m1-m10-m11]
72,1,7,[s1],[m0-m75-m89-m90-m93-m94-m100]
86,1,4,[s1],[m83-m89-m100-m103]
106,1,6,[s1],[m75-m87-m88-m89-m96-m97]
0,2,4,[s1-s3],[m0-m1-m8-m10]
0,3,3,[s1-s3-s17],[m0-m10-m14]
0,1,3,[s11],[m0-m1-m4]
0,2,4,[s3-s8],[m0-m2-m3-m10]
0,1,3,[s3],[m0-m1-m3]
0,2,5,[s1-s3],[m0-m5-m9-m10-m14]
0,1,3,[s10],[m2-m3-m5]
78,1,5,[s1],[m83-m90-m91-m93-m100]
0,1,4,[s3],[m40-m65-m66-m76]
0,5,21,[s3-s4-s10-s14-s15],[m39-m40-m41-m45-m53-m54-m58-m61-m63-m64-m65-m66-m67-m69-m71-m73-m76-m77-m78-m79-m80]
56,2,5,[s1-s17],[m0-m1-m2-m3-m4]
0,2,3,[s0-s12],[m31-m42-m50]
0,2,3,[s3-s10],[m0-m1-m10]
139,1,3,[s1],[m75-m87-m90]
0,5,22,[s3-s4-s10-s14-s15],[m39-m40-m41-m53-m54-m58-m61-m62-m63-m65-m66-m67-m69-m70-m72-m73-m74-m77-m79-m80-m85-m95]
56,2,5,[s1-s17],[m0-m1-m2-m3-m4]
0,2,3,[s1-s3],[m38-m42-m50]
0,1,15,[s4],[m16-m17-m18-m19-m20-m22-m23-m24-m26-m27-m29-m35-m37-m47-m48]
0,5,14,[s3-s4-s10-s14-s15],[m39-m45-m53-m54-m61-m63-m64-m65-m66-m67-m71-m76-m77-m80]
0,2,3,[s2-s3],[m0-m2-m3]
0,3,3,[s1-s3-s17],[m31-m42-m50]
0,1,5,[s1],[m89-m90-m93-m94-m100]
0,2,6,[s1-s17],[m0-m1-m5-m8-m10-m14]
0,5,19,[s3-s4-s10-s14-s15],[m39-m40-m53-m54-m58-m59-m61-m63-m66-m68-m70-m71-m72-m73-m74-m77-m79-m85-m95]
57,1,7,[s1],[m75-m86-m88-m89-m91-m94-m96]
0,4,7,[s3-s10-s14-s15],[m15-m33-m34-m52-m61-m62-m63]
0,2,3,[s4-s11],[m31-m42-m50]
58,3,3,[s1-s4-s11],[m0-m42-m50]
0,1,16,[s3],[m33-m51-m53-m54-m60-m62-m63-m65-m66-m69-m73-m77-m78-m79-m80-m95]
0,3,4,[s1-s3-s17],[m0-m1-m2-m3]
0,2,3,[s1-s17],[m0-m2-m8]
59,2,3,[s1-s17],[m0-m42-m50]
0,5,16,[s3-s4-s10-s14-s15],[m39-m40-m45-m46-m53-m54-m60-m63-m64-m65-m66-m67-m69-m74-m76-m77]
0,1,5,[s1],[m1-m2-m3-m10-m11]
0,4,3,[s1-s4-s8-s11],[m31-m42-m50]
0,3,14,[s1-s4-s10],[m6-m16-m17-m18-m19-m20-m23-m27-m32-m35-m36-m47-m49-m55]
0,3,4,[s1-s3-s17],[m0-m1-m4-m5]
0,1,3,[s11],[m0-m10-m50]
0,2,10,[s3-s14],[m33-m44-m45-m51-m54-m65-m66-m72-m74-m78]
