,dataset,#teams,#skills,#experts
0,3,3,[s1-s6-s10],[m73-m295-m342]
0,2,5,[s1-s3],[m31-m210-m217-m268-m351]
0,1,4,[s12],[m118-m143-m242-m338]
0,3,5,[s1-s4-s11],[m78-m233-m246-m291-m310]
0,3,3,[s1-s7-s8],[m231-m259-m297]
0,3,3,[s3-s6-s7],[m25-m192-m238]
0,2,4,[s6-s10],[m83-m137-m169-m173]
0,1,4,[s3],[m95-m114-m267-m381]
0,2,3,[s1-s6],[m6-m72-m237]
0,1,3,[s10],[m102-m115-m286]
0,2,4,[s1-s6],[m62-m175-m215-m360]
0,1,3,[s10],[m219-m382-m383]
0,3,3,[s6-s10-s19],[m358-m363-m379]
0,2,4,[s1-s6],[m6-m87-m178-m215]
0,2,3,[s6-s10],[m102-m344-m351]
0,1,4,[s10],[m114-m203-m275-m290]
0,2,3,[s1-s6],[m79-m160-m287]
0,3,4,[s1-s10-s11],[m122-m210-m316-m344]
0,3,6,[s1-s11-s12],[m23-m136-m159-m223-m289-m384]
0,3,4,[s3-s6-s7],[m191-m238-m271-m284]
0,3,5,[s3-s6-s7],[m110-m166-m238-m284-m346]
0,1,4,[s2],[m165-m213-m239-m304]
0,3,4,[s1-s7-s11],[m134-m171-m210-m316]
0,1,3,[s10],[m215-m261-m278]
0,3,4,[s1-s6-s8],[m187-m210-m316-m337]
0,3,3,[s3-s10-s19],[m52-m212-m321]
0,1,3,[s3],[m23-m164-m234]
0,3,3,[s1-s6-s11],[m31-m242-m338]
0,3,3,[s3-s4-s7],[m233-m311-m332]
0,1,3,[s1],[m118-m242-m338]
0,1,4,[s1],[m42-m67-m97-m160]
0,1,3,[s1],[m10-m119-m209]
0,2,4,[s6-s10],[m142-m210-m255-m335]
0,3,4,[s1-s6-s10],[m27-m280-m290-m385]
0,3,4,[s3-s7-s11],[m6-m90-m331-m339]
0,2,3,[s6-s19],[m352-m375-m386]
0,1,3,[s12],[m61-m122-m255]
0,3,4,[s1-s6-s9],[m33-m188-m210-m335]
0,1,6,[s1],[m113-m135-m150-m188-m243-m308]
0,3,3,[s3-s7-s11],[m194-m214-m314]
578,1,3,[s1],[m318-m319-m387]
0,1,3,[s10],[m176-m242-m297]
56,2,3,[s1-s6],[m176-m242-m366]
0,2,3,[s1-s6],[m182-m215-m261]
0,3,4,[s3-s6-s7],[m264-m311-m332-m333]
0,3,3,[s3-s6-s7],[m109-m231-m254]
0,3,3,[s10-s11-s18],[m1-m46-m378]
0,2,3,[s6-s10],[m204-m282-m325]
0,3,3,[s1-s7-s10],[m94-m174-m310]
0,3,3,[s6-s10-s19],[m235-m255-m298]
0,1,3,[s19],[m211-m285-m358]
0,1,3,[s10],[m211-m269-m388]
0,3,3,[s1-s3-s7],[m124-m291-m310]
0,3,5,[s1-s7-s11],[m81-m244-m259-m293-m312]
0,3,5,[s3-s7-s12],[m108-m191-m222-m225-m266]
0,1,4,[s2],[m28-m192-m238-m252]
0,2,3,[s6-s10],[m114-m137-m259]
0,3,4,[s1-s4-s6],[m32-m168-m208-m346]
0,3,3,[s1-s3-s4],[m33-m160-m235]
0,3,3,[s1-s3-s6],[m22-m157-m222]
0,2,4,[s6-s10],[m131-m210-m220-m320]
53,1,3,[s2],[m238-m271-m284]
0,3,3,[s1-s10-s19],[m17-m97-m203]
0,1,3,[s1],[m52-m134-m242]
0,1,4,[s10],[m102-m137-m164-m234]
0,1,4,[s10],[m102-m146-m303-m344]
0,3,3,[s1-s6-s7],[m192-m238-m252]
0,2,3,[s1-s7],[m48-m71-m133]
0,1,5,[s12],[m19-m31-m176-m188-m210]
0,2,4,[s1-s7],[m19-m78-m291-m325]
0,3,6,[s1-s10-s19],[m249-m256-m274-m302-m339-m350]
0,2,3,[s1-s6],[m120-m138-m309]
0,3,5,[s3-s4-s7],[m27-m191-m238-m271-m284]
0,3,6,[s1-s3-s12],[m73-m86-m117-m122-m135-m152]
0,3,4,[s7-s11-s12],[m19-m31-m176-m242]
0,3,4,[s4-s6-s7],[m29-m179-m311-m332]
0,2,4,[s1-s11],[m76-m81-m159-m261]
0,2,4,[s1-s11],[m52-m90-m215-m312]
0,2,5,[s1-s6],[m6-m64-m96-m146-m184]
0,3,4,[s4-s7-s10],[m311-m332-m333-m349]
0,1,4,[s1],[m12-m23-m48-m183]
0,3,3,[s7-s10-s11],[m95-m223-m267]
0,1,3,[s10],[m42-m131-m245]
0,2,3,[s6-s19],[m158-m199-m218]
0,1,3,[s1],[m73-m231-m259]
0,2,3,[s1-s6],[m105-m184-m342]
0,2,3,[s1-s16],[m259-m278-m295]
0,3,5,[s1-s6-s11],[m49-m150-m201-m302-m351]
54,3,4,[s3-s4-s7],[m191-m238-m271-m284]
0,3,3,[s3-s4-s7],[m27-m130-m187]
0,2,3,[s4-s10],[m237-m268-m309]
0,3,3,[s1-s4-s6],[m62-m207-m229]
55,3,5,[s3-s6-s7],[m194-m213-m239-m270-m304]
0,3,6,[s6-s7-s12],[m65-m99-m191-m281-m349-m367]
0,3,3,[s1-s4-s10],[m102-m312-m360]
0,3,3,[s6-s10-s19],[m83-m169-m173]
0,1,3,[s1],[m79-m148-m332]
0,2,3,[s6-s10],[m237-m245-m247]
0,1,3,[s1],[m37-m92-m215]
0,3,5,[s3-s6-s7],[m135-m138-m223-m226-m308]
0,3,4,[s3-s6-s12],[m78-m233-m268-m297]
0,3,5,[s1-s6-s7],[m194-m213-m239-m270-m304]
0,3,5,[s1-s2-s6],[m64-m71-m91-m146-m189]
0,1,5,[s1],[m19-m117-m122-m137-m240]
0,3,4,[s3-s7-s10],[m12-m132-m198-m264]
0,3,5,[s4-s7-s10],[m108-m288-m304-m308-m334]
0,3,3,[s1-s6-s7],[m194-m228-m389]
0,3,4,[s1-s6-s10],[m242-m260-m331-m338]
0,3,6,[s1-s6-s11],[m26-m27-m160-m210-m254-m316]
0,3,3,[s1-s3-s6],[m174-m233-m310]
0,2,3,[s6-s10],[m153-m174-m313]
0,3,3,[s1-s6-s10],[m79-m148-m332]
0,2,4,[s1-s6],[m122-m151-m243-m360]
0,2,4,[s10-s12],[m23-m137-m286-m342]
0,1,4,[s1],[m152-m187-m210-m215]
0,3,3,[s2-s6-s7],[m192-m238-m252]
0,3,3,[s1-s11-s12],[m27-m248-m390]
0,3,5,[s1-s4-s7],[m102-m164-m184-m293-m360]
0,1,4,[s10],[m38-m42-m140-m188]
0,2,3,[s1-s11],[m171-m220-m320]
0,3,4,[s1-s10-s19],[m52-m102-m122-m312]
0,2,7,[s1-s6],[m128-m134-m171-m210-m268-m316-m391]
0,1,3,[s1],[m210-m254-m335]
0,3,4,[s3-s6-s11],[m102-m190-m342-m392]
0,3,4,[s1-s10-s11],[m134-m174-m257-m369]
0,2,3,[s10-s19],[m184-m293-m342]
0,3,3,[s6-s11-s12],[m242-m338-m342]
0,1,5,[s2],[m191-m214-m238-m271-m284]
0,2,5,[s2-s19],[m126-m191-m238-m271-m284]
0,1,4,[s2],[m132-m156-m198-m264]
0,3,4,[s1-s7-s11],[m118-m242-m271-m338]
0,3,5,[s1-s6-s11],[m205-m248-m268-m322-m369]
0,1,3,[s1],[m96-m178-m274]
0,1,3,[s10],[m68-m153-m245]
0,2,3,[s1-s19],[m15-m93-m201]
0,3,3,[s1-s3-s7],[m27-m110-m121]
0,1,3,[s10],[m168-m203-m260]
0,3,5,[s1-s7-s11],[m113-m152-m188-m240-m353]
0,2,3,[s1-s6],[m215-m250-m346]
0,1,3,[s1],[m393-m394-m395]
0,1,4,[s1],[m135-m157-m242-m338]
0,3,4,[s3-s6-s7],[m165-m194-m213-m270]
0,1,4,[s2],[m123-m132-m198-m264]
0,3,6,[s3-s7-s10],[m110-m198-m207-m222-m280-m385]
0,2,6,[s1-s6],[m71-m82-m137-m196-m212-m308]
0,3,3,[s3-s7-s10],[m130-m191-m266]
0,3,3,[s3-s4-s10],[m135-m146-m308]
0,2,3,[s1-s6],[m76-m193-m339]
0,3,4,[s1-s6-s11],[m15-m125-m152-m276]
0,1,4,[s12],[m139-m159-m160-m252]
0,3,3,[s1-s10-s11],[m48-m133-m381]
0,3,5,[s2-s6-s7],[m28-m108-m179-m266-m280]
0,1,3,[s19],[m121-m164-m321]
0,1,3,[s18],[m101-m213-m304]
0,3,3,[s1-s6-s8],[m49-m189-m256]
0,2,3,[s1-s6],[m75-m92-m201]
0,3,3,[s1-s6-s7],[m109-m259-m353]
0,1,4,[s1],[m23-m131-m231-m240]
0,2,3,[s6-s10],[m61-m114-m203]
0,2,4,[s6-s10],[m58-m115-m173-m344]
0,3,4,[s1-s6-s11],[m52-m81-m255-m297]
0,1,3,[s1],[m23-m221-m223]
0,3,3,[s3-s6-s7],[m225-m266-m280]
0,1,3,[s1],[m72-m79-m332]
0,1,3,[s1],[m246-m268-m291]
0,1,5,[s1],[m21-m109-m117-m131-m245]
0,3,4,[s3-s7-s11],[m130-m191-m213-m232]
0,2,5,[s2-s6],[m79-m99-m162-m284-m290]
0,2,4,[s1-s6],[m38-m41-m272-m287]
0,3,4,[s1-s7-s11],[m89-m157-m265-m294]
0,1,3,[s1],[m210-m316-m396]
0,2,3,[s2-s6],[m79-m110-m284]
0,1,4,[s1],[m133-m169-m247-m397]
0,1,3,[s2],[m136-m141-m192]
0,3,4,[s1-s6-s10],[m57-m62-m178-m398]
0,1,3,[s1],[m27-m82-m249]
0,1,5,[s1],[m215-m224-m261-m381-m384]
0,2,3,[s2-s6],[m65-m281-m314]
0,2,5,[s1-s6],[m210-m229-m235-m249-m254]
0,2,4,[s1-s8],[m115-m189-m230-m344]
0,2,6,[s6-s10],[m52-m137-m212-m249-m293-m392]
0,3,4,[s1-s6-s11],[m78-m230-m278-m344]
0,1,3,[s12],[m341-m378-m399]
0,3,4,[s1-s10-s11],[m231-m286-m353-m392]
0,1,3,[s1],[m138-m308-m381]
0,1,3,[s2],[m192-m223-m252]
0,1,5,[s2],[m156-m166-m192-m207-m367]
0,3,3,[s2-s6-s7],[m79-m284-m290]
0,1,3,[s10],[m400-m401-m402]
0,2,3,[s10-s11],[m193-m294-m296]
0,2,3,[s10-s19],[m142-m210-m212]
0,2,4,[s2-s6],[m19-m52-m140-m152]
0,2,3,[s1-s17],[m57-m75-m183]
0,3,3,[s1-s6-s8],[m58-m231-m259]
0,2,4,[s1-s11],[m89-m162-m265-m280]
0,2,3,[s1-s2],[m210-m220-m320]
0,1,3,[s2],[m95-m172-m226]
0,3,4,[s1-s3-s7],[m110-m132-m139-m222]
0,2,3,[s1-s6],[m115-m278-m391]
0,3,3,[s6-s10-s16],[m4-m87-m227]
0,2,3,[s2-s9],[m233-m291-m310]
0,1,4,[s1],[m210-m235-m308-m403]
0,2,3,[s6-s12],[m25-m232-m353]
0,3,3,[s3-s6-s11],[m247-m360-m397]
0,3,5,[s6-s10-s19],[m142-m210-m255-m335-m337]
0,3,3,[s1-s6-s11],[m177-m242-m250]
0,1,4,[s2],[m29-m100-m179-m304]
0,3,3,[s1-s6-s11],[m49-m168-m302]
0,3,3,[s1-s7-s11],[m193-m290-m304]
0,3,4,[s3-s6-s7],[m30-m108-m130-m314]
0,3,3,[s3-s6-s7],[m119-m192-m193]
0,3,3,[s3-s6-s7],[m192-m238-m252]
0,3,4,[s1-s6-s12],[m193-m232-m266-m349]
0,1,3,[s3],[m6-m118-m176]
0,3,3,[s1-s6-s8],[m78-m115-m267]
0,1,3,[s1],[m36-m88-m226]
0,3,3,[s1-s5-s11],[m31-m78-m160]
0,1,3,[s2],[m106-m233-m332]
0,2,4,[s1-s6],[m109-m117-m215-m257]
0,1,3,[s3],[m44-m261-m262]
0,1,4,[s10],[m219-m285-m352-m388]
0,2,3,[s6-s10],[m142-m210-m335]
0,1,4,[s1],[m82-m96-m183-m240]
0,3,4,[s1-s6-s7],[m118-m136-m139-m176]
0,2,3,[s2-s6],[m73-m124-m309]
0,1,5,[s2],[m28-m119-m193-m207-m307]
0,1,4,[s2],[m192-m193-m252-m338]
0,2,4,[s3-s7],[m30-m130-m206-m314]
0,3,4,[s1-s7-s11],[m12-m65-m89-m342]
0,2,5,[s1-s11],[m23-m52-m81-m293-m312]
0,2,3,[s1-s6],[m62-m173-m183]
0,1,3,[s1],[m233-m266-m287]
0,2,3,[s10-s19],[m219-m355-m365]
0,3,4,[s1-s6-s8],[m47-m120-m210-m235]
0,3,4,[s1-s10-s11],[m120-m245-m322-m403]
0,3,4,[s3-s7-s11],[m99-m108-m198-m207]
0,3,3,[s2-s3-s7],[m233-m281-m332]
0,1,3,[s1],[m188-m210-m316]
0,1,3,[s10],[m174-m231-m391]
57,1,3,[s2],[m233-m281-m332]
0,2,3,[s10-s19],[m164-m184-m295]
0,2,4,[s1-s10],[m52-m234-m259-m293]
0,3,4,[s1-s6-s11],[m136-m193-m242-m338]
0,3,4,[s5-s10-s12],[m142-m152-m321-m353]
0,2,3,[s1-s6],[m120-m168-m297]
0,3,4,[s1-s6-s11],[m139-m177-m242-m404]
0,3,4,[s7-s10-s11],[m174-m233-m291-m310]
0,3,3,[s3-s7-s10],[m110-m132-m264]
0,3,3,[s4-s6-s7],[m29-m100-m304]
0,3,4,[s1-s6-s11],[m42-m90-m140-m160]
0,1,4,[s2],[m108-m165-m179-m213]
0,2,4,[s1-s7],[m30-m170-m206-m307]
0,2,4,[s1-s11],[m44-m135-m159-m322]
0,3,4,[s5-s11-s12],[m279-m289-m292-m301]
0,1,4,[s10],[m94-m174-m291-m385]
0,1,3,[s2],[m108-m213-m334]
0,2,3,[s6-s10],[m137-m231-m259]
0,2,3,[s1-s6],[m102-m249-m366]
0,3,4,[s1-s6-s7],[m135-m187-m233-m332]
0,3,3,[s2-s6-s7],[m191-m213-m280]
0,1,3,[s1],[m261-m276-m351]
0,2,5,[s1-s11],[m126-m157-m193-m265-m280]
0,1,3,[s10],[m174-m233-m405]
0,1,3,[s10],[m62-m178-m344]
0,2,4,[s1-s6],[m155-m184-m210-m391]
0,3,3,[s3-s7-s11],[m89-m194-m304]
0,3,6,[s3-s5-s7],[m99-m100-m108-m177-m207-m266]
0,2,3,[s6-s19],[m212-m245-m321]
0,3,3,[s9-s10-s19],[m185-m211-m358]
0,1,3,[s1],[m181-m248-m325]
0,2,4,[s1-s6],[m171-m188-m210-m316]
0,1,3,[s1],[m39-m196-m240]
0,1,4,[s2],[m123-m225-m233-m332]
0,3,5,[s2-s3-s7],[m100-m165-m194-m239-m304]
0,3,3,[s3-s4-s7],[m261-m264-m339]
0,1,3,[s1],[m263-m339-m353]
0,3,4,[s1-s7-s11],[m118-m193-m260-m338]
0,1,3,[s10],[m142-m155-m210]
0,2,4,[s1-s6],[m49-m168-m297-m302]
0,3,3,[s3-s4-s7],[m191-m265-m270]
0,2,3,[s1-s11],[m213-m334-m406]
0,2,4,[s1-s11],[m12-m232-m266-m349]
0,2,3,[s1-s11],[m114-m257-m310]
0,2,5,[s2-s3],[m99-m207-m277-m407-m408]
0,2,4,[s10-s14],[m19-m31-m33-m208]
0,3,3,[s6-s7-s10],[m293-m295-m312]
0,2,5,[s6-s10],[m31-m76-m80-m89-m294]
0,3,3,[s1-s7-s10],[m122-m176-m260]
0,2,3,[s1-s17],[m118-m143-m223]
0,3,3,[s1-s11-s20],[m150-m249-m286]
0,1,3,[s10],[m379-m382-m388]
0,3,3,[s3-s6-s7],[m233-m281-m332]
0,2,3,[s1-s6],[m181-m248-m325]
0,2,4,[s1-s6],[m31-m242-m338-m377]
0,2,3,[s1-s6],[m97-m120-m405]
0,3,4,[s1-s7-s8],[m246-m398-m409-m410]
56,2,3,[s1-s6],[m176-m242-m366]
0,3,3,[s1-s6-s10],[m117-m152-m240]
0,3,3,[s1-s6-s7],[m225-m233-m332]
0,1,5,[s2],[m14-m193-m213-m265-m304]
0,2,4,[s1-s6],[m64-m96-m286-m392]
0,3,6,[s1-s8-s10],[m52-m230-m272-m336-m344-m351]
0,1,5,[s2],[m84-m100-m213-m239-m270]
0,3,3,[s1-s6-s10],[m255-m308-m353]
0,1,3,[s2],[m233-m311-m332]
0,1,3,[s2],[m311-m332-m411]
0,2,4,[s1-s11],[m31-m122-m296-m320]
0,3,4,[s1-s10-s11],[m64-m246-m366-m392]
0,3,3,[s1-s10-s19],[m181-m313-m405]
0,3,4,[s1-s3-s6],[m65-m225-m233-m332]
0,3,3,[s1-s3-s6],[m206-m307-m314]
0,2,3,[s1-s6],[m246-m254-m342]
0,1,4,[s1],[m72-m116-m117-m138]
0,3,3,[s1-s3-s6],[m134-m175-m215]
0,1,3,[s2],[m71-m87-m230]
0,1,3,[s10],[m180-m189-m261]
0,1,5,[s2],[m179-m233-m281-m304-m332]
0,3,3,[s6-s10-s19],[m142-m210-m212]
0,2,4,[s1-s14],[m92-m96-m121-m178]
0,2,3,[s5-s14],[m165-m251-m348]
0,2,3,[s1-s6],[m178-m205-m302]
0,3,3,[s1-s11-s12],[m210-m220-m320]
0,2,3,[s1-s11],[m102-m246-m392]
0,3,3,[s6-s7-s11],[m29-m100-m304]
0,2,4,[s2-s12],[m192-m207-m367-m377]
0,1,4,[s2],[m79-m162-m284-m290]
0,2,5,[s1-s6],[m23-m164-m215-m293-m392]
0,3,3,[s3-s6-s7],[m165-m179-m213]
0,1,3,[s1],[m328-m357-m412]
0,1,3,[s1],[m261-m345-m413]
0,2,3,[s1-s6],[m231-m259-m263]
0,1,3,[s1],[m45-m94-m291]
57,1,3,[s2],[m233-m281-m332]
0,3,3,[s2-s6-s7],[m233-m311-m332]
0,2,4,[s1-s6],[m109-m117-m137-m215]
0,1,4,[s10],[m210-m254-m316-m337]
0,3,3,[s1-s6-s11],[m52-m137-m293]
0,1,3,[s1],[m158-m414-m415]
0,3,3,[s1-s7-s8],[m38-m346-m353]
0,1,4,[s1],[m59-m94-m98-m310]
0,3,3,[s1-s6-s9],[m210-m220-m320]
0,2,5,[s1-s11],[m27-m57-m75-m96-m339]
0,1,3,[s1],[m131-m182-m261]
0,1,4,[s1],[m31-m135-m139-m338]
88,2,3,[s11-s12],[m292-m341-m378]
0,3,3,[s1-s3-s7],[m160-m233-m332]
0,3,4,[s2-s6-s7],[m29-m207-m307-m416]
0,3,5,[s3-s7-s12],[m191-m239-m265-m270-m280]
0,2,3,[s1-s11],[m21-m49-m257]
0,1,5,[s1],[m96-m178-m297-m322-m404]
0,1,3,[s10],[m227-m245-m331]
0,2,6,[s3-s11],[m12-m25-m61-m108-m153-m160]
0,2,3,[s1-s11],[m81-m150-m234]
0,3,4,[s1-s6-s10],[m210-m245-m254-m335]
0,3,4,[s2-s4-s7],[m29-m106-m233-m332]
58,3,3,[s1-s7-s11],[m89-m294-m296]
0,2,3,[s1-s17],[m180-m261-m409]
0,1,4,[s2],[m17-m150-m205-m226]
0,1,3,[s1],[m150-m164-m246]
0,2,4,[s1-s6],[m83-m183-m274-m297]
0,3,4,[s1-s6-s10],[m56-m96-m182-m261]
0,3,3,[s1-s3-s11],[m118-m176-m290]
0,3,3,[s1-s6-s7],[m259-m262-m417]
0,2,3,[s2-s7],[m233-m311-m332]
0,1,3,[s1],[m226-m250-m418]
0,2,4,[s1-s6],[m62-m121-m205-m276]
0,1,6,[s19],[m108-m156-m213-m232-m304-m342]
0,2,4,[s10-s17],[m115-m271-m272-m344]
0,3,3,[s1-s6-s11],[m37-m249-m366]
0,3,3,[s1-s2-s7],[m192-m338-m367]
0,3,3,[s1-s6-s10],[m49-m297-m302]
0,1,4,[s1],[m115-m137-m223-m377]
0,1,5,[s1],[m171-m188-m210-m215-m335]
0,2,3,[s6-s10],[m210-m212-m335]
0,2,3,[s1-s17],[m114-m291-m310]
0,3,3,[s1-s3-s7],[m63-m180-m200]
0,1,3,[s1],[m210-m249-m316]
0,2,3,[s10-s11],[m134-m210-m316]
57,1,3,[s2],[m233-m281-m332]
0,1,4,[s2],[m79-m110-m284-m290]
70,1,3,[s10],[m375-m382-m419]
0,3,4,[s1-s6-s11],[m83-m169-m173-m322]
0,3,6,[s2-s3-s7],[m63-m65-m99-m198-m207-m222]
0,1,3,[s10],[m285-m340-m388]
0,2,3,[s6-s10],[m73-m188-m268]
0,3,5,[s1-s4-s10],[m210-m212-m235-m337-m384]
0,1,5,[s2],[m191-m213-m270-m281-m334]
0,3,4,[s3-s7-s10],[m213-m239-m270-m304]
0,3,4,[s1-s6-s14],[m118-m155-m249-m254]
0,1,3,[s1],[m58-m183-m267]
0,3,5,[s2-s3-s7],[m60-m110-m132-m222-m266]
0,1,3,[s1],[m47-m210-m235]
0,2,4,[s1-s6],[m115-m189-m271-m278]
0,1,3,[s1],[m110-m130-m420]
0,2,4,[s1-s10],[m24-m51-m172-m267]
0,3,4,[s1-s3-s8],[m24-m37-m138-m250]
0,2,3,[s1-s11],[m177-m220-m320]
0,1,3,[s1],[m43-m72-m117]
0,1,3,[s1],[m289-m355-m421]
0,3,3,[s1-s11-s12],[m56-m73-m261]
0,2,5,[s1-s3],[m56-m133-m261-m403-m418]
0,1,4,[s3],[m12-m30-m206-m314]
0,1,3,[s12],[m19-m76-m89]
0,1,4,[s1],[m64-m146-m184-m405]
0,2,4,[s1-s17],[m180-m310-m344-m409]
0,1,5,[s1],[m58-m136-m176-m242-m403]
0,1,3,[s1],[m97-m168-m297]
0,3,5,[s3-s7-s10],[m232-m233-m252-m332-m350]
0,3,5,[s6-s11-s12],[m15-m37-m205-m229-m276]
0,2,4,[s1-s11],[m95-m134-m172-m338]
0,2,3,[s1-s6],[m182-m189-m322]
0,3,3,[s1-s11-s20],[m121-m175-m322]
0,3,4,[s1-s6-s11],[m31-m89-m193-m294]
0,3,3,[s5-s11-s12],[m118-m177-m338]
0,1,4,[s2],[m166-m238-m265-m284]
0,1,3,[s2],[m191-m238-m334]
0,2,3,[s1-s10],[m164-m312-m392]
0,1,4,[s2],[m27-m135-m238-m377]
0,1,4,[s2],[m170-m206-m288-m422]
0,1,3,[s1],[m138-m187-m423]
0,3,4,[s6-s10-s19],[m211-m358-m375-m386]
0,2,4,[s10-s19],[m57-m142-m173-m237]
0,1,4,[s2],[m12-m44-m132-m264]
0,3,5,[s3-s6-s7],[m63-m225-m346-m411-m424]
0,1,3,[s10],[m15-m178-m245]
0,3,4,[s1-s3-s4],[m6-m230-m238-m272]
0,3,3,[s1-s6-s11],[m157-m353-m392]
0,1,3,[s12],[m23-m48-m78]
0,1,4,[s1],[m317-m328-m357-m425]
0,1,3,[s10],[m51-m360-m397]
0,2,3,[s6-s10],[m261-m270-m405]
72,3,3,[s2-s3-s7],[m165-m238-m284]
0,3,4,[s1-s2-s6],[m170-m191-m193-m335]
0,2,5,[s1-s2],[m220-m246-m293-m320-m396]
0,3,6,[s1-s11-s17],[m6-m61-m90-m233-m252-m332]
0,2,4,[s1-s6],[m131-m231-m263-m408]
0,2,3,[s10-s12],[m142-m189-m344]
0,3,4,[s1-s4-s10],[m64-m150-m184-m243]
0,2,5,[s1-s12],[m23-m232-m266-m349-m424]
0,1,6,[s1],[m23-m76-m115-m134-m190-m294]
0,2,3,[s1-s6],[m57-m169-m247]
0,1,3,[s1],[m174-m217-m325]
0,1,5,[s2],[m166-m193-m207-m307-m367]
0,1,4,[s10],[m52-m234-m244-m384]
0,2,4,[s2-s6],[m13-m180-m189-m261]
0,1,4,[s2],[m63-m135-m206-m277]
0,3,4,[s3-s7-s11],[m12-m69-m213-m304]
0,1,3,[s1],[m309-m390-m423]
0,3,3,[s7-s10-s11],[m131-m172-m344]
0,3,4,[s1-s3-s7],[m225-m332-m350-m426]
0,1,3,[s12],[m71-m76-m232]
0,2,4,[s1-s6],[m96-m131-m178-m215]
63,1,3,[s10],[m343-m361-m399]
0,2,3,[s1-s8],[m54-m141-m261]
0,1,3,[s10],[m4-m183-m227]
0,2,3,[s1-s6],[m92-m97-m205]
58,3,3,[s1-s7-s11],[m89-m294-m296]
0,2,4,[s1-s2],[m87-m135-m213-m334]
0,1,4,[s1],[m19-m131-m252-m331]
0,3,3,[s1-s6-s7],[m89-m294-m296]
0,1,4,[s1],[m57-m121-m178-m308]
0,1,6,[s2],[m12-m124-m179-m207-m307-m367]
0,2,3,[s1-s11],[m76-m266-m349]
0,1,4,[s1],[m73-m74-m152-m331]
0,1,3,[s1],[m168-m178-m229]
0,2,4,[s1-s11],[m102-m184-m243-m392]
0,3,4,[s1-s6-s8],[m36-m120-m309-m390]
0,1,4,[s2],[m110-m165-m284-m290]
0,3,5,[s1-s10-s17],[m159-m261-m290-m344-m409]
0,3,3,[s6-s10-s17],[m142-m201-m215]
0,3,5,[s2-s6-s7],[m233-m311-m332-m350-m411]
0,1,4,[s2],[m28-m207-m307-m367]
0,2,4,[s10-s17],[m52-m184-m293-m295]
0,3,3,[s1-s3-s7],[m233-m339-m350]
0,3,5,[s3-s7-s10],[m13-m60-m87-m139-m261]
0,2,5,[s1-s6],[m75-m121-m133-m237-m249]
0,2,5,[s1-s6],[m120-m176-m242-m366-m418]
0,2,4,[s1-s6],[m74-m76-m266-m349]
0,1,3,[s2],[m100-m281-m304]
0,1,3,[s10],[m219-m352-m427]
0,3,3,[s1-s6-s17],[m235-m391-m428]
0,3,4,[s6-s7-s11],[m225-m233-m332-m350]
0,1,3,[s10],[m50-m429-m430]
0,3,3,[s1-s3-s11],[m100-m304-m342]
0,1,3,[s2],[m79-m132-m264]
0,3,4,[s1-s3-s7],[m108-m225-m233-m332]
0,3,3,[s1-s6-s10],[m210-m316-m405]
0,3,5,[s1-s3-s7],[m12-m89-m90-m294-m431]
0,2,4,[s1-s6],[m75-m237-m274-m302]
0,1,4,[s10],[m169-m173-m392-m397]
0,1,5,[s12],[m172-m217-m260-m267-m310]
0,3,3,[s3-s7-s11],[m12-m188-m232]
0,3,3,[s2-s6-s7],[m334-m406-m416]
0,2,4,[s1-s11],[m81-m137-m246-m353]
0,3,3,[s2-s5-s12],[m287-m335-m377]
0,3,3,[s1-s6-s17],[m28-m160-m198]
0,1,4,[s1],[m25-m71-m76-m121]
0,3,4,[s1-s3-s6],[m61-m75-m215-m236]
0,3,3,[s1-s6-s12],[m89-m122-m162]
0,1,3,[s1],[m153-m384-m403]
0,3,4,[s1-s3-s7],[m119-m166-m192-m207]
0,2,3,[s1-s11],[m89-m183-m196]
59,1,3,[s10],[m296-m343-m361]
0,3,5,[s2-s6-s7],[m22-m71-m124-m233-m420]
0,3,3,[s3-s7-s12],[m60-m65-m314]
0,1,4,[s2],[m13-m19-m110-m261]
61,3,5,[s3-s6-s7],[m106-m233-m311-m332-m350]
0,1,3,[s10],[m134-m248-m312]
0,3,6,[s1-s6-s11],[m22-m166-m192-m287-m338-m367]
62,1,5,[s2],[m225-m233-m281-m332-m350]
0,3,3,[s1-s6-s11],[m12-m198-m222]
0,2,4,[s1-s6],[m114-m212-m420-m423]
0,3,4,[s1-s6-s11],[m25-m71-m157-m190]
60,1,3,[s2],[m29-m100-m304]
0,3,5,[s3-s7-s11],[m29-m73-m196-m377-m407]
0,1,3,[s1],[m49-m66-m257]
0,3,3,[s6-s10-s19],[m211-m358-m376]
386,1,5,[s10],[m355-m356-m365-m421-m432]
0,3,3,[s1-s6-s10],[m180-m261-m409]
0,2,4,[s1-s6],[m35-m301-m343-m378]
0,3,3,[s1-s3-s12],[m113-m152-m264]
0,3,4,[s1-s7-s11],[m212-m249-m316-m351]
67,2,5,[s3-s7],[m30-m65-m206-m281-m314]
0,1,3,[s12],[m196-m266-m349]
0,2,4,[s1-s3],[m79-m157-m305-m350]
0,2,4,[s1-s17],[m21-m291-m344-m377]
0,3,5,[s2-s3-s7],[m65-m170-m206-m288-m422]
0,2,4,[s1-s11],[m162-m214-m232-m349]
0,3,6,[s1-s3-s7],[m6-m63-m99-m110-m198-m407]
443,1,3,[s2],[m213-m334-m416]
0,3,4,[s2-s3-s7],[m19-m63-m261-m433]
